event_id,customer_id,session_id,event_timestamp,event_type,page_url,product_id,category_browsed,search_term,device_type,referrer,time_on_page_seconds
EVT-20DDA16DCF38,CUST-0448,SESS-577FA7BDD3,2026-03-03 16:19:00,product_view,/product/PROD-1039,PROD-1039,Tops,,tablet,instagram,62
EVT-36AFC318620F,CUST-0470,SESS-A92D15ED06,2026-03-05 04:42:30,product_view,/product/PROD-1185,PROD-1185,Shoes,,desktop,google,54
EVT-881EB63EDB73,CUST-0065,SESS-D0DDD3BD68,2026-03-03 07:43:25,product_view,/product/PROD-1065,PROD-1065,Tops,,tablet,direct,280
EVT-763F8AFFC964,CUST-0463,SESS-33BBBA4CF6,2026-03-03 11:45:17,remove_from_cart,/,PROD-1006,Swimwear,,tablet,instagram,291
EVT-E2858A24787F,CUST-0049,SESS-16BE4AB4D1,2026-03-03 08:46:30,wishlist_add,/,PROD-1130,Denim,,tablet,email_campaign,134
EVT-C8BB900BDF7F,CUST-0239,SESS-B3B4E6E71C,2026-03-04 12:41:09,category_browse,/category/outerwear,,Outerwear,,tablet,email_campaign,227
EVT-28CBA0E1FFE1,CUST-0091,SESS-488902EAE8,2026-03-03 09:27:45,category_browse,/category/swimwear,,Swimwear,,mobile,facebook,31
EVT-63D23611EE1F,CUST-0188,SESS-E1B9915635,2026-03-03 06:15:21,add_to_cart,/,PROD-1078,Shoes,,mobile,facebook,58
EVT-F647AAAE41E2,CUST-0300,SESS-A3E8674A9C,2026-03-03 17:59:43,category_browse,/category/accessories,,Accessories,,tablet,tiktok,3
EVT-5302ED25E611,CUST-0174,SESS-83BD51D037,2026-03-03 11:42:24,search,/search?q=leather+jacket,,,leather jacket,desktop,tiktok,135
EVT-01D2C3C26823,CUST-0199,SESS-72BEC57959,2026-03-04 14:31:06,search,/search?q=date+night+dress,,,date night dress,desktop,tiktok,267
EVT-2B62997F0C97,CUST-0040,SESS-1B768DEF7C,2026-03-04 17:49:48,category_browse,/category/activewear,,Activewear,,mobile,tiktok,71
EVT-77EFF1FF9A4D,CUST-0476,SESS-DE5A600731,2026-03-04 19:03:55,wishlist_add,/,PROD-1130,Denim,,tablet,facebook,204
EVT-5CF01054BA63,CUST-0194,SESS-633AC964C5,2026-03-03 11:09:22,search,/search?q=black+jeans,,,black jeans,tablet,email_campaign,120
EVT-689655356ED9,CUST-0015,SESS-DE8E1A5C1A,2026-03-03 05:20:50,category_browse,/category/tops,,Tops,,desktop,email_campaign,153
EVT-654F571D0DE2,CUST-0101,SESS-D676052DFE,2026-03-03 05:18:04,product_view,/product/PROD-1152,PROD-1152,Activewear,,mobile,instagram,226
EVT-DC0B7C4C92CF,CUST-0476,SESS-BE4A6CD22B,2026-03-04 08:57:41,remove_from_cart,/,PROD-1127,Dresses,,desktop,tiktok,272
EVT-370B273D6A18,CUST-0144,SESS-BFEDD3C5FC,2026-03-03 03:37:50,remove_from_cart,/,PROD-1124,Activewear,,desktop,direct,70
EVT-6AA63DF1E0DA,CUST-0297,SESS-836347249E,2026-03-03 14:21:49,product_view,/product/PROD-1064,PROD-1064,Shoes,,mobile,instagram,134
EVT-0C1517DF077F,CUST-0072,SESS-6F2158608D,2026-03-03 11:06:28,product_view,/product/PROD-1195,PROD-1195,Swimwear,,mobile,facebook,107
EVT-ED5D9B738ABF,CUST-0355,SESS-24E5963DB2,2026-03-03 08:01:43,product_view,/product/PROD-1193,PROD-1193,Dresses,,mobile,instagram,150
EVT-508DBE150CA2,CUST-0320,SESS-B18D85808F,2026-03-03 01:08:18,product_view,/product/PROD-1058,PROD-1058,Denim,,desktop,instagram,25
EVT-35184E2C0179,CUST-0299,SESS-6FFD609EE3,2026-03-05 06:33:19,category_browse,/category/tops,,Tops,,tablet,direct,179
EVT-AFDBE1DAFA75,CUST-0143,SESS-BA108ED895,2026-03-02 15:35:22,add_to_cart,/,PROD-1172,Accessories,,mobile,affiliate,222
EVT-88EB20E2309A,CUST-0154,SESS-3AA42187EB,2026-03-03 05:05:35,product_view,/product/PROD-1152,PROD-1152,Activewear,,tablet,email_campaign,287
EVT-6AA2E5D8C2E2,CUST-0331,SESS-009BA93D18,2026-03-03 03:16:21,add_to_cart,/,PROD-1057,Tops,,desktop,instagram,52
EVT-F756A8BA980A,CUST-0001,SESS-158A1DF7C8,2026-03-03 12:51:54,wishlist_add,/,PROD-1135,Dresses,,mobile,facebook,238
EVT-35F8DDDA5063,CUST-0245,SESS-FCEB3E5AF8,2026-03-04 13:41:23,category_browse,/category/shoes,,Shoes,,desktop,instagram,84
EVT-68E52597ED93,CUST-0052,SESS-845851BDFD,2026-03-04 07:57:14,wishlist_add,/,PROD-1071,Accessories,,desktop,google,34
EVT-45CF411D0C85,CUST-0375,SESS-6EFD2EB360,2026-03-03 13:14:36,wishlist_add,/,PROD-1195,Swimwear,,tablet,email_campaign,299
EVT-35FA3BDA8763,CUST-0347,SESS-3E7063A954,2026-03-04 02:25:51,product_view,/product/PROD-1031,PROD-1031,Dresses,,mobile,affiliate,141
EVT-C981C58D0177,CUST-0119,SESS-EB64C51B8E,2026-03-02 20:44:44,wishlist_add,/,PROD-1127,Dresses,,tablet,email_campaign,123
EVT-01310D1F4839,CUST-0185,SESS-D9946C39DC,2026-03-04 20:47:59,product_view,/product/PROD-1164,PROD-1164,Swimwear,,mobile,direct,133
EVT-09FA71365AA7,CUST-0123,SESS-A8D83AB147,2026-03-04 11:54:56,product_view,/product/PROD-1150,PROD-1150,Accessories,,tablet,facebook,166
EVT-5A4627545927,CUST-0224,SESS-0B70696002,2026-03-04 23:02:14,product_view,/product/PROD-1079,PROD-1079,Swimwear,,mobile,instagram,148
EVT-A334879F792D,CUST-0379,SESS-C68D21DB2F,2026-03-04 15:52:01,add_to_cart,/,PROD-1025,Swimwear,,tablet,direct,68
EVT-887566EEAA8A,CUST-0418,SESS-0A89B2A7D0,2026-03-03 07:41:20,page_view,/,,,,tablet,facebook,113
EVT-8E4BC6E9A648,CUST-0121,SESS-864C71A1AC,2026-03-02 22:48:00,category_browse,/category/outerwear,,Outerwear,,mobile,affiliate,19
EVT-AEE82B0958C5,CUST-0015,SESS-DE8E1A5C1A,2026-03-04 10:58:58,remove_from_cart,/,PROD-1020,Dresses,,tablet,facebook,238
EVT-BBF85F403614,CUST-0149,SESS-5680A92928,2026-03-03 15:23:33,product_view,/product/PROD-1049,PROD-1049,Tops,,mobile,instagram,153
EVT-51817510D0EE,CUST-0434,SESS-6BB24B0608,2026-03-02 12:16:36,product_view,/product/PROD-1168,PROD-1168,Activewear,,tablet,facebook,257
EVT-CDC8ADB1BA53,CUST-0111,SESS-0428656521,2026-03-03 06:31:53,category_browse,/category/swimwear,,Swimwear,,tablet,instagram,296
EVT-8D67BC9B09B4,CUST-0498,SESS-0C2F95AD4D,2026-03-05 07:11:44,page_view,/loyalty,,,,mobile,instagram,45
EVT-64F7AB839FA8,CUST-0109,SESS-E1DB150A46,2026-03-04 00:06:00,category_browse,/category/dresses,,Dresses,,tablet,google,28
EVT-1A8C60EAEDB5,CUST-0096,SESS-1A097EC3CF,2026-03-05 01:59:54,category_browse,/category/tops,,Tops,,tablet,email_campaign,94
EVT-BD1DFF2564C0,CUST-0316,SESS-71B20820C4,2026-03-03 08:27:37,product_view,/product/PROD-1074,PROD-1074,Swimwear,,tablet,email_campaign,187
EVT-3D2B98F488BF,CUST-0116,SESS-17FE6FB066,2026-03-03 20:05:14,page_view,/loyalty,,,,tablet,email_campaign,42
EVT-ED6A4936B2F9,CUST-0238,SESS-B2B89DFFAC,2026-03-04 23:25:40,product_view,/product/PROD-1138,PROD-1138,Activewear,,mobile,google,49
EVT-01DC19456311,CUST-0380,SESS-87F1C1731A,2026-03-03 23:53:58,add_to_cart,/,PROD-1129,Accessories,,tablet,tiktok,57
EVT-A70743666FCA,CUST-0287,SESS-BC65EB36A7,2026-03-03 14:05:20,search,/search?q=summer+dress,,,summer dress,mobile,email_campaign,27
EVT-63660965DB39,CUST-0032,SESS-635E97FEA4,2026-03-03 08:06:03,category_browse,/category/outerwear,,Outerwear,,mobile,affiliate,76
EVT-0FF5822AD9E0,CUST-0313,SESS-38C059383A,2026-03-03 16:23:17,add_to_cart,/,PROD-1015,Outerwear,,mobile,facebook,67
EVT-18F0DF915D05,CUST-0147,SESS-2F5E00A0E5,2026-03-03 16:19:24,product_view,/product/PROD-1035,PROD-1035,Activewear,,desktop,affiliate,244
EVT-3E15CA9E087E,CUST-0246,SESS-0EB0064064,2026-03-02 13:47:03,product_view,/product/PROD-1008,PROD-1008,Activewear,,mobile,instagram,200
EVT-9CFC4CD290C1,CUST-0276,SESS-4506BA4208,2026-03-03 13:23:59,wishlist_add,/,PROD-1120,Accessories,,desktop,instagram,246
EVT-E72FEEC1C66C,CUST-0429,SESS-55C5745505,2026-03-04 03:57:15,product_view,/product/PROD-1069,PROD-1069,Activewear,,desktop,facebook,49
EVT-D416ABF2100B,CUST-0468,SESS-2102EE38B2,2026-03-03 07:37:23,wishlist_add,/,PROD-1093,Swimwear,,tablet,google,201
EVT-F42B9808988E,CUST-0150,SESS-EF2FF0D64D,2026-03-05 07:25:14,page_view,/new-arrivals,,,,mobile,instagram,42
EVT-9659B696700A,CUST-0361,SESS-B883940FD9,2026-03-03 01:58:51,product_view,/product/PROD-1104,PROD-1104,Swimwear,,mobile,affiliate,245
EVT-E3931CE449AD,CUST-0087,SESS-98EF034427,2026-03-05 00:06:07,category_browse,/category/tops,,Tops,,mobile,instagram,269
EVT-FD99E528E856,CUST-0020,SESS-6AF305D196,2026-03-05 09:32:35,product_view,/product/PROD-1193,PROD-1193,Dresses,,tablet,google,29
EVT-58C90F8A763A,CUST-0101,SESS-E597CE9564,2026-03-02 23:07:57,search,/search?q=crossbody+bag,,,crossbody bag,desktop,google,188
EVT-524F489B78F8,CUST-0022,SESS-B913EB29B7,2026-03-04 20:58:02,search,/search?q=linen+pants,,,linen pants,tablet,tiktok,288
EVT-8F6ED16C46AC,CUST-0490,SESS-7F2BEA33C2,2026-03-04 13:15:37,product_view,/product/PROD-1089,PROD-1089,Tops,,mobile,affiliate,81
EVT-776AF0CFC510,CUST-0387,SESS-36C1BD6C4C,2026-03-03 11:44:21,product_view,/product/PROD-1072,PROD-1072,Outerwear,,desktop,tiktok,145
EVT-561EDA475EB4,CUST-0334,SESS-5EB6D41023,2026-03-03 04:12:17,search,/search?q=running+shoes,,,running shoes,desktop,email_campaign,50
EVT-1FBCEFBDD71E,CUST-0194,SESS-7E4FC055AF,2026-03-03 13:46:12,category_browse,/category/denim,,Denim,,mobile,direct,176
EVT-57047FEAE6D1,CUST-0149,SESS-62B570CD0A,2026-03-04 18:27:30,category_browse,/category/outerwear,,Outerwear,,mobile,affiliate,107
EVT-C28DFD8C323C,CUST-0297,SESS-836347249E,2026-03-05 11:57:22,product_view,/product/PROD-1065,PROD-1065,Tops,,desktop,direct,234
EVT-5A5619211847,CUST-0257,SESS-1773471767,2026-03-03 00:11:13,product_view,/product/PROD-1104,PROD-1104,Swimwear,,tablet,direct,202
EVT-77FD9B1E1883,CUST-0044,SESS-46A5CA3D20,2026-03-03 10:08:46,add_to_cart,/,PROD-1164,Swimwear,,desktop,email_campaign,9
EVT-72F3AF2B9E0A,CUST-0181,SESS-3F1FC6E69E,2026-03-04 18:43:48,category_browse,/category/activewear,,Activewear,,mobile,affiliate,76
EVT-99E449A66EE4,CUST-0192,SESS-EC19F00FAC,2026-03-04 14:23:45,product_view,/product/PROD-1011,PROD-1011,Dresses,,desktop,email_campaign,221
EVT-9B3FCFA01086,CUST-0173,SESS-13111623E4,2026-03-03 14:40:02,product_view,/product/PROD-1073,PROD-1073,Outerwear,,tablet,direct,275
EVT-846E22436C9C,CUST-0032,SESS-635E97FEA4,2026-03-03 07:47:34,search,/search?q=crossbody+bag,,,crossbody bag,desktop,google,206
EVT-F2ABB36DA35D,CUST-0023,SESS-C2B6DEFBE9,2026-03-03 09:07:15,product_view,/product/PROD-1192,PROD-1192,Tops,,tablet,email_campaign,251
EVT-B9A826C22500,CUST-0146,SESS-C2CDE39AA6,2026-03-02 19:54:09,product_view,/product/PROD-1109,PROD-1109,Swimwear,,mobile,google,181
EVT-79A41F207D82,CUST-0256,SESS-797D33D8DC,2026-03-03 05:04:46,category_browse,/category/activewear,,Activewear,,mobile,google,52
EVT-3F6393FB3293,CUST-0428,SESS-412462D3BD,2026-03-03 08:23:09,category_browse,/category/shoes,,Shoes,,desktop,google,50
EVT-BF69788456DE,CUST-0232,SESS-4710D820DF,2026-03-04 13:16:04,page_view,/sale,,,,mobile,affiliate,241
EVT-FB3DCA71FBA1,CUST-0408,SESS-0E60B3B1A3,2026-03-04 15:14:43,page_view,/account,,,,desktop,affiliate,283
EVT-1C7A1D8876BA,CUST-0016,SESS-FE82643ED6,2026-03-04 22:35:20,wishlist_add,/,PROD-1131,Dresses,,mobile,tiktok,272
EVT-517376564319,CUST-0487,SESS-4E1C5608EA,2026-03-05 04:59:00,category_browse,/category/activewear,,Activewear,,tablet,facebook,117
EVT-0AB405B9D8A5,CUST-0287,SESS-463F0CCA2D,2026-03-03 11:21:06,category_browse,/category/outerwear,,Outerwear,,tablet,email_campaign,232
EVT-7019BAA70632,CUST-0250,SESS-C7A5B58828,2026-03-03 20:41:29,remove_from_cart,/,PROD-1147,Shoes,,tablet,affiliate,250
EVT-5DF7F9D71C05,CUST-0172,SESS-1814B64087,2026-03-03 13:26:43,product_view,/product/PROD-1187,PROD-1187,Shoes,,desktop,instagram,300
EVT-983F8824AE17,CUST-0434,SESS-BFA7BDF645,2026-03-04 17:14:44,page_view,/sale,,,,mobile,direct,274
EVT-6B40EFAEEECB,CUST-0110,SESS-A596EC5DEC,2026-03-03 11:47:00,add_to_cart,/,PROD-1103,Accessories,,tablet,tiktok,256
EVT-B9C36C43CE0F,CUST-0451,SESS-1CC1DD2F38,2026-03-03 11:52:11,wishlist_add,/,PROD-1015,Outerwear,,tablet,direct,270
EVT-CF7A4568652C,CUST-0428,SESS-B41A882E2C,2026-03-05 06:04:29,search,/search?q=boho+skirt,,,boho skirt,mobile,affiliate,165
EVT-6B13B1896D0C,CUST-0152,SESS-DEBBEF3A10,2026-03-04 19:17:44,page_view,/account,,,,mobile,tiktok,274
EVT-7A3CD2AC7141,CUST-0004,SESS-6DE464A3B2,2026-03-05 02:30:59,wishlist_add,/,PROD-1103,Accessories,,desktop,email_campaign,136
EVT-1B93051B4206,CUST-0250,SESS-C7A5B58828,2026-03-02 19:49:45,product_view,/product/PROD-1154,PROD-1154,Shoes,,mobile,facebook,84
EVT-47AA10BF5148,CUST-0185,SESS-87AAAF25F2,2026-03-03 23:07:21,search,/search?q=running+shoes,,,running shoes,tablet,facebook,291
EVT-F6EBF240C1DC,CUST-0412,SESS-C401BCBCB4,2026-03-02 23:14:09,remove_from_cart,/,PROD-1118,Accessories,,desktop,instagram,113
EVT-6B6ABEC8A7A3,CUST-0295,SESS-B33EB6DB65,2026-03-02 13:28:34,product_view,/product/PROD-1002,PROD-1002,Activewear,,tablet,instagram,191
EVT-DB747BB4CA35,CUST-0410,SESS-527643FF46,2026-03-03 01:52:27,search,/search?q=beach+outfit,,,beach outfit,mobile,affiliate,289
EVT-0B6547C41E9A,CUST-0328,SESS-219AD5D9BB,2026-03-03 20:56:32,category_browse,/category/denim,,Denim,,desktop,instagram,95
EVT-6AACFBF6F016,CUST-0025,SESS-D11DF51498,2026-03-04 16:18:25,remove_from_cart,/,PROD-1062,Denim,,desktop,google,116
EVT-EA799CF50A0F,CUST-0459,SESS-93F94F03FB,2026-03-02 16:44:25,page_view,/sale,,,,desktop,affiliate,211
EVT-A37235D0974F,CUST-0180,SESS-DFCDF5A119,2026-03-04 09:16:35,product_view,/product/PROD-1123,PROD-1123,Tops,,mobile,facebook,291
EVT-4B498D7EE482,CUST-0440,SESS-184A709D7A,2026-03-02 17:10:07,category_browse,/category/denim,,Denim,,mobile,direct,255
EVT-D78100A636FA,CUST-0214,SESS-7519044044,2026-03-05 09:23:33,wishlist_add,/,PROD-1003,Accessories,,desktop,email_campaign,116
EVT-BA029D508F86,CUST-0101,SESS-311223C07B,2026-03-05 04:59:12,wishlist_add,/,PROD-1151,Tops,,desktop,google,39
EVT-EEF65900B7BB,CUST-0054,SESS-B7C1F24235,2026-03-02 17:39:05,add_to_cart,/,PROD-1048,Shoes,,mobile,affiliate,130
EVT-627DAE366EFA,CUST-0479,SESS-AFAFA86E0D,2026-03-02 14:02:08,add_to_cart,/,PROD-1158,Denim,,desktop,google,273
EVT-A8BEAAB74CB1,CUST-0175,SESS-F7A66DA92F,2026-03-05 00:41:38,search,/search?q=linen+pants,,,linen pants,tablet,google,285
EVT-5C127FFF23D7,CUST-0312,SESS-13804AB9EA,2026-03-04 22:13:53,add_to_cart,/,PROD-1178,Dresses,,mobile,direct,113
EVT-7C50B46FB7C5,CUST-0427,SESS-39FAFD0425,2026-03-05 10:58:32,product_view,/product/PROD-1106,PROD-1106,Outerwear,,tablet,affiliate,76
EVT-4FA737F3CEBB,CUST-0300,SESS-60EDEB58BD,2026-03-04 08:23:27,category_browse,/category/shoes,,Shoes,,desktop,tiktok,214
EVT-CF408B22625B,CUST-0029,SESS-7E735ECEA8,2026-03-02 15:08:27,product_view,/product/PROD-1004,PROD-1004,Accessories,,desktop,facebook,229
EVT-2D37ACF580C8,CUST-0316,SESS-D126B5B28D,2026-03-02 15:45:10,category_browse,/category/denim,,Denim,,tablet,facebook,239
EVT-ABCD9A6B72CB,CUST-0034,SESS-4C59671D68,2026-03-04 01:24:06,product_view,/product/PROD-1055,PROD-1055,Accessories,,mobile,tiktok,206
EVT-EEB3711BEB14,CUST-0256,SESS-DA044A87A8,2026-03-04 03:37:33,product_view,/product/PROD-1002,PROD-1002,Activewear,,desktop,google,4
EVT-EE51205F63DC,CUST-0354,SESS-D877169C33,2026-03-04 21:16:01,category_browse,/category/accessories,,Accessories,,desktop,google,6
EVT-4115337C8172,CUST-0338,SESS-2C801C4258,2026-03-05 00:23:28,page_view,/,,,,mobile,google,79
EVT-31F146B34CD1,CUST-0091,SESS-87B65E94D4,2026-03-04 16:47:08,product_view,/product/PROD-1029,PROD-1029,Dresses,,mobile,facebook,205
EVT-F2AFCC3D3A97,CUST-0377,SESS-93EDB971F8,2026-03-05 03:38:26,product_view,/product/PROD-1157,PROD-1157,Accessories,,mobile,tiktok,52
EVT-56EA6480BE36,CUST-0022,SESS-552B75517D,2026-03-05 07:11:21,product_view,/product/PROD-1019,PROD-1019,Activewear,,tablet,google,196
EVT-F7515A69E9C1,CUST-0380,SESS-7BFBBBEFE4,2026-03-04 21:30:16,product_view,/product/PROD-1068,PROD-1068,Swimwear,,tablet,email_campaign,60
EVT-EC6183DF2634,CUST-0003,SESS-6E04E32DE1,2026-03-05 06:41:36,search,/search?q=linen+pants,,,linen pants,desktop,email_campaign,268
EVT-BAF81AD72FA3,CUST-0321,SESS-A75FDDDC37,2026-03-02 14:53:18,product_view,/product/PROD-1028,PROD-1028,Outerwear,,desktop,email_campaign,159
EVT-8FF8ABEB1B2F,CUST-0047,SESS-B87FEB1D8D,2026-03-04 21:38:02,product_view,/product/PROD-1198,PROD-1198,Swimwear,,desktop,instagram,94
EVT-393D517308E7,CUST-0376,SESS-B97D031E70,2026-03-04 18:09:12,product_view,/product/PROD-1038,PROD-1038,Outerwear,,desktop,google,293
EVT-B8A4188DC275,CUST-0256,SESS-DA044A87A8,2026-03-04 20:17:19,category_browse,/category/shoes,,Shoes,,tablet,tiktok,262
EVT-6D88BF92D582,CUST-0422,SESS-1DE61458CD,2026-03-02 20:51:01,search,/search?q=cozy+hoodie,,,cozy hoodie,desktop,instagram,58
EVT-59D9CF4984A8,CUST-0037,SESS-D95816CFA4,2026-03-02 13:26:20,add_to_cart,/,PROD-1039,Tops,,desktop,tiktok,157
EVT-17FE3E734347,CUST-0400,SESS-DE9D09B4E5,2026-03-03 11:01:15,search,/search?q=beach+outfit,,,beach outfit,mobile,instagram,144
EVT-EC68EFF68FEB,CUST-0500,SESS-5C66B89340,2026-03-05 05:36:44,product_view,/product/PROD-1183,PROD-1183,Dresses,,mobile,affiliate,268
EVT-B1FF78C040DE,CUST-0445,SESS-C2EDE76B0C,2026-03-05 06:41:46,product_view,/product/PROD-1083,PROD-1083,Dresses,,desktop,facebook,271
EVT-1E6224A3068E,CUST-0031,SESS-BC4146F0B4,2026-03-04 14:37:52,category_browse,/category/swimwear,,Swimwear,,desktop,email_campaign,171
EVT-DD0DE063B0BB,CUST-0002,SESS-0DD7A152EB,2026-03-03 09:26:15,product_view,/product/PROD-1036,PROD-1036,Swimwear,,desktop,facebook,73
EVT-99E225C16312,CUST-0281,SESS-11868E981F,2026-03-03 05:50:53,product_view,/product/PROD-1095,PROD-1095,Activewear,,mobile,instagram,62
EVT-DE74378365DF,CUST-0442,SESS-643C9E6826,2026-03-04 09:49:42,add_to_cart,/,PROD-1082,Accessories,,desktop,email_campaign,229
EVT-14BC09531419,CUST-0336,SESS-3AD65DC2CB,2026-03-05 01:26:53,product_view,/product/PROD-1175,PROD-1175,Swimwear,,mobile,instagram,4
EVT-701963836173,CUST-0101,SESS-E6889E4720,2026-03-03 17:10:20,page_view,/,,,,tablet,instagram,69
EVT-4E1AAF55A604,CUST-0010,SESS-BA6145DDCD,2026-03-02 19:42:32,product_view,/product/PROD-1199,PROD-1199,Swimwear,,tablet,direct,233
EVT-8F11B45A3832,CUST-0286,SESS-0B4F732A4C,2026-03-03 08:23:39,add_to_cart,/,PROD-1078,Shoes,,tablet,instagram,94
EVT-4C34ECB6D58D,CUST-0343,SESS-FF06BB4E57,2026-03-04 04:23:15,add_to_cart,/,PROD-1002,Activewear,,desktop,instagram,34
EVT-E4DC47DCB4ED,CUST-0027,SESS-6D51EF31D9,2026-03-04 08:34:28,category_browse,/category/dresses,,Dresses,,mobile,google,299
EVT-8CF0DC32A8F8,CUST-0259,SESS-4BF06D61D8,2026-03-03 16:30:05,search,/search?q=linen+pants,,,linen pants,desktop,instagram,293
EVT-1DFB73D53938,CUST-0255,SESS-ACBC93248A,2026-03-04 10:04:36,page_view,/new-arrivals,,,,tablet,email_campaign,225
EVT-FAB966042F92,CUST-0436,SESS-32427A15AA,2026-03-05 01:28:59,category_browse,/category/tops,,Tops,,tablet,google,134
EVT-C77EE1329FE4,CUST-0484,SESS-A8DBCC47AD,2026-03-02 20:57:26,add_to_cart,/,PROD-1106,Outerwear,,desktop,affiliate,170
EVT-B6A0A4A62BB5,CUST-0171,SESS-D17ABEB435,2026-03-04 10:27:14,category_browse,/category/outerwear,,Outerwear,,tablet,tiktok,211
EVT-261AE8249807,CUST-0230,SESS-5A5CAFF851,2026-03-03 21:37:42,add_to_cart,/,PROD-1183,Dresses,,mobile,instagram,233
EVT-4E22409B2084,CUST-0070,SESS-26DA0F2A4A,2026-03-03 02:22:58,category_browse,/category/outerwear,,Outerwear,,mobile,direct,260
EVT-7249863F34CF,CUST-0390,SESS-CA826619FF,2026-03-04 10:17:01,product_view,/product/PROD-1044,PROD-1044,Accessories,,tablet,affiliate,240
EVT-A4CD3BD3160F,CUST-0142,SESS-E5A872F740,2026-03-05 08:15:03,product_view,/product/PROD-1198,PROD-1198,Swimwear,,mobile,affiliate,242
EVT-B550CD93D615,CUST-0254,SESS-13631BF374,2026-03-05 09:58:04,search,/search?q=beach+outfit,,,beach outfit,desktop,affiliate,276
EVT-7AADDBB15EF7,CUST-0422,SESS-2329C7090A,2026-03-02 21:19:38,category_browse,/category/swimwear,,Swimwear,,desktop,affiliate,151
EVT-1AFA4AD5F4AA,CUST-0288,SESS-A7709C02E3,2026-03-03 12:57:32,category_browse,/category/outerwear,,Outerwear,,tablet,google,99
EVT-9F40FBB009F3,CUST-0494,SESS-65EE6BAC84,2026-03-04 16:26:04,page_view,/,,,,mobile,facebook,54
EVT-DDA2E0853C1D,CUST-0196,SESS-EA898F3A61,2026-03-03 16:00:58,product_view,/product/PROD-1106,PROD-1106,Outerwear,,desktop,affiliate,291
EVT-DA441D8EA0F4,CUST-0192,SESS-70AE0582E5,2026-03-05 05:28:19,category_browse,/category/accessories,,Accessories,,tablet,email_campaign,91
EVT-6A0796AF887A,CUST-0142,SESS-E5A872F740,2026-03-05 11:22:38,product_view,/product/PROD-1063,PROD-1063,Tops,,desktop,affiliate,173
EVT-889590C25DF6,CUST-0490,SESS-4B2222A7FB,2026-03-03 03:54:02,product_view,/product/PROD-1089,PROD-1089,Tops,,desktop,direct,266
EVT-CE63B259F1CE,CUST-0105,SESS-0BBE64D8BD,2026-03-04 20:22:29,product_view,/product/PROD-1194,PROD-1194,Outerwear,,tablet,email_campaign,215
EVT-36BFDF9F40C6,CUST-0245,SESS-1FFF9948F2,2026-03-04 12:50:57,add_to_cart,/,PROD-1094,Tops,,desktop,email_campaign,79
EVT-37FEFD865BF2,CUST-0445,SESS-E13FE24AA9,2026-03-05 10:51:57,page_view,/new-arrivals,,,,tablet,email_campaign,283
EVT-720069D922D3,CUST-0001,SESS-158A1DF7C8,2026-03-03 02:41:49,product_view,/product/PROD-1059,PROD-1059,Tops,,tablet,direct,206
EVT-D1D493797E6D,CUST-0044,SESS-0A75A6B9BD,2026-03-02 17:40:44,remove_from_cart,/,PROD-1093,Swimwear,,tablet,direct,249
EVT-91A9E0210EC5,CUST-0005,SESS-CAA9921BBC,2026-03-05 06:34:18,product_view,/product/PROD-1079,PROD-1079,Swimwear,,mobile,google,43
EVT-4859A892A3CA,CUST-0239,SESS-B3B4E6E71C,2026-03-02 19:51:39,wishlist_add,/,PROD-1162,Swimwear,,desktop,affiliate,81
EVT-5AF4106F956F,CUST-0139,SESS-2A74416455,2026-03-03 13:45:08,product_view,/product/PROD-1062,PROD-1062,Denim,,tablet,tiktok,85
EVT-4FE2D5761280,CUST-0370,SESS-F1D86C59D6,2026-03-02 20:14:22,product_view,/product/PROD-1091,PROD-1091,Denim,,tablet,direct,210
EVT-9715A1A63F60,CUST-0222,SESS-5B8E66AFAE,2026-03-04 06:00:19,page_view,/,,,,desktop,instagram,232
EVT-E435FA4D6644,CUST-0427,SESS-ADBDDF1E94,2026-03-02 13:39:05,category_browse,/category/activewear,,Activewear,,desktop,affiliate,73
EVT-5A2C6BA000C1,CUST-0078,SESS-03D20D196A,2026-03-02 16:41:10,category_browse,/category/denim,,Denim,,tablet,email_campaign,288
EVT-446465D9580E,CUST-0055,SESS-14322DC014,2026-03-02 14:12:56,page_view,/account,,,,desktop,tiktok,116
EVT-641F1AF953EE,CUST-0010,SESS-F1FBC0ACB8,2026-03-02 22:07:55,page_view,/loyalty,,,,desktop,instagram,73
EVT-5719C2FDE8CE,CUST-0010,SESS-EF04EB3D89,2026-03-03 12:27:33,search,/search?q=hiking+boots,,,hiking boots,tablet,tiktok,77
EVT-AFDC38B5DB27,CUST-0300,SESS-18371189DF,2026-03-04 09:45:59,search,/search?q=white+sneakers,,,white sneakers,tablet,google,272
EVT-FF75CAADA235,CUST-0113,SESS-5108144FD5,2026-03-05 02:52:43,search,/search?q=white+sneakers,,,white sneakers,mobile,affiliate,204
EVT-CB5087058485,CUST-0299,SESS-315D93C974,2026-03-04 17:38:12,search,/search?q=crossbody+bag,,,crossbody bag,tablet,facebook,54
EVT-AFCC14C1D9D1,CUST-0052,SESS-845851BDFD,2026-03-03 05:56:54,category_browse,/category/tops,,Tops,,tablet,google,237
